customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST-2435,296,1,38.3,1,1,1,111,Lost Customers
CUST-2436,138,4,308.29,2,4,3,243,At Risk
CUST-2437,117,5,608.24,3,5,5,355,Loyal Customers
CUST-2438,140,6,588.02,2,5,5,255,At Risk
CUST-2439,14,3,297.9,5,3,3,533,Loyal Customers
CUST-2440,35,4,1103.32,4,4,5,445,Champions
CUST-2441,79,4,537.9200000000001,3,4,4,344,Loyal Customers
CUST-2442,190,1,15.93,2,1,1,211,Lost Customers
CUST-2443,131,4,625.12,2,4,5,245,At Risk
CUST-2444,171,2,655.44,2,2,5,225,Lost Customers
CUST-2445,83,1,117.98,3,1,2,312,New Customers
CUST-2446,166,5,517.1,2,5,4,254,At Risk
CUST-2447,19,2,340.5,5,2,3,523,Potential Loyalists
CUST-2448,155,4,638.61,2,4,5,245,At Risk
CUST-2449,121,2,369.34,2,2,4,224,Lost Customers
CUST-2451,115,6,635.76,3,5,5,355,Loyal Customers
CUST-2452,160,3,263.62,2,3,3,233,At Risk
CUST-2453,1,3,412.83,5,3,4,534,Loyal Customers
CUST-2454,37,8,960.31,4,5,5,455,Champions
CUST-2455,131,3,77.15,2,3,1,231,At Risk
CUST-2456,10,7,1536.8799999999999,5,5,5,555,Champions
CUST-2457,7,4,294.67,5,4,3,543,Champions
CUST-2459,108,2,127.62,3,2,2,322,New Customers
CUST-2460,74,3,379.02,3,3,4,334,Loyal Customers
CUST-2462,219,4,450.47,1,4,4,144,At Risk
CUST-2463,119,5,946.04,3,5,5,355,Loyal Customers
CUST-2464,82,4,271.92999999999995,3,4,3,343,Loyal Customers
CUST-2465,32,5,1077.12,4,5,5,455,Champions
CUST-2466,103,3,242.29000000000002,3,3,3,333,Loyal Customers
CUST-2467,60,4,192.08999999999997,4,4,2,442,Champions
CUST-2468,41,4,412.46,4,4,4,444,Champions
CUST-2469,36,5,525.48,4,5,4,454,Champions
CUST-2470,53,3,285.32,4,3,3,433,Loyal Customers
CUST-2471,20,4,361.02,5,4,4,544,Champions
CUST-2472,243,2,512.41,1,2,4,124,Lost Customers
CUST-2473,229,3,331.23,1,3,3,133,At Risk
CUST-2474,42,3,563.9200000000001,4,3,4,434,Loyal Customers
CUST-2475,115,2,185.54,3,2,2,322,New Customers
CUST-2476,92,5,1000.11,3,5,5,355,Loyal Customers
CUST-2477,31,4,418.03,4,4,4,444,Champions
CUST-2479,225,3,425.19,1,3,4,134,At Risk
CUST-2480,80,3,171.68,3,3,2,332,Loyal Customers
CUST-2481,225,4,753.3,1,4,5,145,At Risk
CUST-2482,93,4,284.9,3,4,3,343,Loyal Customers
CUST-2483,49,6,681.77,4,5,5,455,Champions
CUST-2484,114,2,426.70000000000005,3,2,4,324,New Customers
CUST-2485,237,2,275.03,1,2,3,123,Lost Customers
CUST-2486,97,6,1038.51,3,5,5,355,Loyal Customers
CUST-2487,53,1,15.75,4,1,1,411,Potential Loyalists
CUST-2488,37,4,462.07,4,4,4,444,Champions
CUST-2489,226,1,169.62,1,1,2,112,Lost Customers
CUST-2490,14,7,767.48,5,5,5,555,Champions
CUST-2491,71,1,306.64,3,1,3,313,New Customers
CUST-2492,17,6,623.4,5,5,5,555,Champions
CUST-2493,29,3,261.85,5,3,3,533,Loyal Customers
CUST-2494,5,5,426.65999999999997,5,5,4,554,Champions
CUST-2495,37,6,1324.94,4,5,5,455,Champions
CUST-2497,161,2,631.37,2,2,5,225,Lost Customers
CUST-2498,24,7,553.44,5,5,4,554,Champions
CUST-2499,68,4,573.29,4,4,5,445,Champions
CUST-2500,22,3,129.20999999999998,5,3,2,532,Loyal Customers
CUST-2501,247,1,34.01,1,1,1,111,Lost Customers
CUST-2502,61,2,697.3499999999999,4,2,5,425,Potential Loyalists
CUST-2503,88,3,419.73,3,3,4,334,Loyal Customers
CUST-2504,63,2,557.98,4,2,4,424,Potential Loyalists
CUST-2505,54,6,415.47,4,5,4,454,Champions
CUST-2506,280,1,30.43,1,1,1,111,Lost Customers
CUST-2507,93,4,784.51,3,4,5,345,Loyal Customers
CUST-2508,10,6,1001.68,5,5,5,555,Champions
CUST-2509,11,3,123.14,5,3,2,532,Loyal Customers
CUST-2510,22,6,372.55,5,5,4,554,Champions
CUST-2511,34,2,331.75,4,2,3,423,Potential Loyalists
CUST-2512,84,3,315.54999999999995,3,3,3,333,Loyal Customers
CUST-2513,214,2,78.62,1,2,1,121,Lost Customers
CUST-2514,11,7,722.77,5,5,5,555,Champions
CUST-2515,28,5,558.91,5,5,4,554,Champions
CUST-2516,61,2,348.55,4,2,3,423,Potential Loyalists
CUST-2517,6,5,840.6600000000001,5,5,5,555,Champions
CUST-2518,265,1,175.05,1,1,2,112,Lost Customers
CUST-2519,149,3,200.75,2,3,2,232,At Risk
CUST-2521,34,5,381.37,4,5,4,454,Champions
CUST-2522,84,4,462.13,3,4,4,344,Loyal Customers
CUST-2523,280,2,618.4300000000001,1,2,5,125,Lost Customers
CUST-2524,293,2,78.89,1,2,1,121,Lost Customers
CUST-2525,1,2,118.17,5,2,2,522,Potential Loyalists
CUST-2526,55,2,202.98000000000002,4,2,2,422,Potential Loyalists
CUST-2527,69,5,647.78,4,5,5,455,Champions
CUST-2528,47,5,602.42,4,5,5,455,Champions
CUST-2530,164,2,180.18,2,2,2,222,Lost Customers
CUST-2531,14,5,898.06,5,5,5,555,Champions
CUST-2532,2,6,781.02,5,5,5,555,Champions
CUST-2533,356,1,48.51,1,1,1,111,Lost Customers
CUST-2534,158,2,126.87,2,2,2,222,Lost Customers
CUST-2535,102,6,954.69,3,5,5,355,Loyal Customers
CUST-2536,19,2,140.60000000000002,5,2,2,522,Potential Loyalists
CUST-2537,241,2,211.32,1,2,2,122,Lost Customers
CUST-2538,9,7,562.36,5,5,4,554,Champions
CUST-2539,38,4,719.23,4,4,5,445,Champions
CUST-2540,112,5,436.07,3,5,4,354,Loyal Customers
CUST-2541,14,2,103.66,5,2,1,521,Potential Loyalists
CUST-2542,45,6,675.48,4,5,5,455,Champions
CUST-2543,1,8,1354.8899999999999,5,5,5,555,Champions
CUST-2544,60,2,152.86,4,2,2,422,Potential Loyalists
CUST-2545,24,2,135.70000000000002,5,2,2,522,Potential Loyalists
CUST-2546,1,2,878.9200000000001,5,2,5,525,Potential Loyalists
CUST-2547,33,8,615.39,4,5,5,455,Champions
CUST-2548,123,5,453.24,2,5,4,254,At Risk
CUST-2549,358,1,177.0,1,1,2,112,Lost Customers
CUST-2550,123,2,149.16,2,2,2,222,Lost Customers
CUST-2551,171,2,511.0,2,2,4,224,Lost Customers
CUST-2552,52,6,800.37,4,5,5,455,Champions
CUST-2553,123,3,205.43,2,3,2,232,At Risk
CUST-2554,128,3,199.05,2,3,2,232,At Risk
CUST-2555,21,8,1576.93,5,5,5,555,Champions
CUST-2556,188,2,899.48,2,2,5,225,Lost Customers
CUST-2557,118,3,160.85999999999999,3,3,2,332,Loyal Customers
CUST-2558,71,3,374.11,3,3,4,334,Loyal Customers
CUST-2559,24,3,121.27000000000001,5,3,2,532,Loyal Customers
CUST-2560,51,6,1137.18,4,5,5,455,Champions
CUST-2561,75,3,406.67999999999995,3,3,4,334,Loyal Customers
CUST-2562,56,4,520.05,4,4,4,444,Champions
CUST-2563,139,2,248.88,2,2,3,223,Lost Customers
CUST-2564,131,2,304.75,2,2,3,223,Lost Customers
CUST-2565,81,3,1113.94,3,3,5,335,Loyal Customers
CUST-2566,171,1,360.36,2,1,4,214,Lost Customers
CUST-2567,277,1,16.58,1,1,1,111,Lost Customers
CUST-2568,1,6,1078.54,5,5,5,555,Champions
CUST-2571,188,6,608.33,2,5,5,255,At Risk
CUST-2572,320,1,20.13,1,1,1,111,Lost Customers
CUST-2573,3,4,165.93,5,4,2,542,Champions
CUST-2574,10,3,183.26999999999998,5,3,2,532,Loyal Customers
CUST-2575,248,2,508.57,1,2,4,124,Lost Customers
CUST-2576,123,3,219.71,2,3,3,233,At Risk
CUST-2577,277,1,120.48,1,1,2,112,Lost Customers
CUST-2578,144,5,450.58,2,5,4,254,At Risk
CUST-2579,235,1,140.84,1,1,2,112,Lost Customers
CUST-2580,112,4,283.25,3,4,3,343,Loyal Customers
CUST-2581,56,7,719.44,4,5,5,455,Champions
CUST-2582,211,3,639.6600000000001,1,3,5,135,At Risk
CUST-2583,164,3,661.5300000000001,2,3,5,235,At Risk
CUST-2584,192,3,175.72,2,3,2,232,At Risk
CUST-2585,79,2,225.57999999999998,3,2,3,323,New Customers
CUST-2586,274,3,496.39,1,3,4,134,At Risk
CUST-2587,75,4,248.21,3,4,3,343,Loyal Customers
CUST-2588,20,4,799.78,5,4,5,545,Champions
CUST-2590,53,4,247.20999999999998,4,4,3,443,Champions
CUST-2591,93,2,219.59,3,2,3,323,New Customers
CUST-2592,85,3,520.03,3,3,4,334,Loyal Customers
CUST-2593,85,5,291.97,3,5,3,353,Loyal Customers
CUST-2594,70,4,329.91999999999996,3,4,3,343,Loyal Customers
CUST-2595,167,3,664.6800000000001,2,3,5,235,At Risk
CUST-2596,22,7,1028.8,5,5,5,555,Champions
CUST-2597,28,5,532.3199999999999,5,5,4,554,Champions
CUST-2598,147,3,310.97,2,3,3,233,At Risk
CUST-2599,25,6,1073.6799999999998,5,5,5,555,Champions
CUST-2600,67,5,788.01,4,5,5,455,Champions
CUST-2601,232,4,938.13,1,4,5,145,At Risk
CUST-2602,39,6,712.6,4,5,5,455,Champions
CUST-2603,330,1,234.36,1,1,3,113,Lost Customers
CUST-2604,58,3,269.8,4,3,3,433,Loyal Customers
CUST-2605,74,3,137.2,3,3,2,332,Loyal Customers
CUST-2606,12,4,395.86,5,4,4,544,Champions
CUST-2607,53,4,1208.89,4,4,5,445,Champions
CUST-2608,19,3,247.55,5,3,3,533,Loyal Customers
CUST-2609,86,2,384.3,3,2,4,324,New Customers
CUST-2610,50,5,375.4,4,5,4,454,Champions
CUST-2611,98,6,645.11,3,5,5,355,Loyal Customers
CUST-2612,59,7,1199.14,4,5,5,455,Champions
CUST-2613,187,1,199.4,2,1,2,212,Lost Customers
CUST-2614,46,2,204.1,4,2,2,422,Potential Loyalists
CUST-2615,20,3,604.02,5,3,5,535,Loyal Customers
CUST-2616,138,5,524.9300000000001,2,5,4,254,At Risk
CUST-2617,265,2,309.40999999999997,1,2,3,123,Lost Customers
CUST-2618,3,3,406.7,5,4,4,544,Champions
CUST-2619,35,1,111.42,4,1,2,412,Potential Loyalists
CUST-2620,91,2,100.38999999999999,3,2,1,321,New Customers
CUST-2621,63,9,893.41,4,5,5,455,Champions
CUST-2622,75,3,337.62,3,4,3,343,Loyal Customers
CUST-2623,339,1,31.54,1,1,1,111,Lost Customers
CUST-2624,103,5,669.9,3,5,5,355,Loyal Customers
CUST-2625,58,4,1366.8000000000002,4,4,5,445,Champions
CUST-2626,244,3,236.01000000000002,1,4,3,143,At Risk
CUST-2627,4,5,334.68,5,5,3,553,Champions
CUST-2628,129,3,504.45,2,4,4,244,At Risk
CUST-2630,144,3,515.8199999999999,2,4,4,244,At Risk
CUST-2631,53,5,513.53,4,5,4,454,Champions
CUST-2632,92,3,840.6700000000001,3,4,5,345,Loyal Customers
CUST-2633,247,1,72.02,1,1,1,111,Lost Customers
CUST-2634,76,3,361.0,3,4,4,344,Loyal Customers
CUST-2635,220,1,10.06,1,1,1,111,Lost Customers
CUST-2636,90,2,137.76,3,2,2,322,New Customers
CUST-2637,357,1,84.52,1,1,1,111,Lost Customers
CUST-2638,203,3,98.5,1,4,1,141,At Risk
CUST-2639,5,5,365.09000000000003,5,5,4,554,Champions
CUST-2640,16,2,247.7,5,2,3,523,Potential Loyalists
CUST-2641,241,2,66.42,1,2,1,121,Lost Customers
CUST-2642,160,1,240.88,2,1,3,213,Lost Customers
CUST-2643,257,2,146.53,1,2,2,122,Lost Customers
CUST-2644,110,3,579.35,3,4,5,345,Loyal Customers
CUST-2645,179,2,152.03,2,2,2,222,Lost Customers
CUST-2646,118,1,39.17,3,1,1,311,New Customers
CUST-2647,31,2,65.43,4,2,1,421,Potential Loyalists
CUST-2648,55,3,466.98,4,4,4,444,Champions
CUST-2649,29,2,220.38,5,2,3,523,Potential Loyalists
CUST-2650,193,4,381.96999999999997,2,4,4,244,At Risk
CUST-2651,18,3,363.66999999999996,5,4,4,544,Champions
CUST-2652,33,2,185.89,4,2,2,422,Potential Loyalists
CUST-2653,10,6,585.7,5,5,5,555,Champions
CUST-2654,192,1,208.42,2,1,2,212,Lost Customers
CUST-2655,144,3,315.33,2,4,3,243,At Risk
CUST-2656,231,4,740.4300000000001,1,4,5,145,At Risk
CUST-2657,46,4,548.8100000000001,4,4,4,444,Champions
CUST-2658,73,4,199.48,3,4,2,342,Loyal Customers
CUST-2659,215,1,371.32,1,1,4,114,Lost Customers
CUST-2660,22,5,1176.78,5,5,5,555,Champions
CUST-2661,95,7,1103.52,3,5,5,355,Loyal Customers
CUST-2662,101,5,453.78999999999996,3,5,4,354,Loyal Customers
CUST-2663,43,3,305.28999999999996,4,4,3,443,Champions
CUST-2665,338,1,93.3,1,1,1,111,Lost Customers
CUST-2666,71,4,748.84,3,4,5,345,Loyal Customers
CUST-2667,80,3,324.38,3,4,3,343,Loyal Customers
CUST-2668,171,3,350.23,2,4,3,243,At Risk
CUST-2669,61,1,323.76,4,1,3,413,Potential Loyalists
CUST-2670,44,4,318.35,4,4,3,443,Champions
CUST-2671,60,7,1221.45,4,5,5,455,Champions
CUST-2672,34,4,607.32,4,4,5,445,Champions
CUST-2673,35,1,57.06,4,1,1,411,Potential Loyalists
CUST-2674,52,1,42.78,4,1,1,411,Potential Loyalists
CUST-2675,11,3,240.87,5,4,3,543,Champions
CUST-2676,40,3,135.94,4,4,2,442,Champions
CUST-2677,9,3,307.36,5,4,3,543,Champions
CUST-2678,16,4,581.02,5,4,5,545,Champions
CUST-2679,89,3,365.7,3,4,4,344,Loyal Customers
CUST-2680,20,3,367.01,5,4,4,544,Champions
CUST-2681,111,3,1044.3,3,4,5,345,Loyal Customers
CUST-2683,158,2,255.0,2,2,3,223,Lost Customers
CUST-2684,37,5,601.51,4,5,5,455,Champions
CUST-2685,125,3,374.15,2,4,4,244,At Risk
CUST-2686,7,6,1433.57,5,5,5,555,Champions
CUST-2687,117,4,157.49,3,4,2,342,Loyal Customers
CUST-2688,19,4,411.35,5,5,4,554,Champions
CUST-2689,20,4,264.84000000000003,5,5,3,553,Champions
CUST-2690,73,4,491.1,3,5,4,354,Loyal Customers
CUST-2691,219,3,199.26999999999998,1,4,2,142,At Risk
CUST-2692,198,4,1057.96,1,5,5,155,At Risk
CUST-2693,252,1,31.12,1,1,1,111,Lost Customers
CUST-2694,35,5,678.51,4,5,5,455,Champions
CUST-2695,21,9,833.8,5,5,5,555,Champions
CUST-2696,291,2,105.51,1,2,1,121,Lost Customers
CUST-2697,108,5,640.3100000000001,3,5,5,355,Loyal Customers
CUST-2698,107,2,437.62,3,2,4,324,New Customers
CUST-2699,7,5,874.85,5,5,5,555,Champions
CUST-2700,10,3,253.48,5,4,3,543,Champions
CUST-2701,130,3,467.80999999999995,2,4,4,244,At Risk
CUST-2702,34,4,252.49,4,5,3,453,Champions
CUST-2703,17,1,58.84,5,1,1,511,Potential Loyalists
CUST-2704,24,5,450.81,5,5,4,554,Champions
CUST-2705,27,4,266.40999999999997,5,5,3,553,Champions
CUST-2706,73,5,476.53999999999996,3,5,4,354,Loyal Customers
CUST-2707,128,3,482.24,2,4,4,244,At Risk
CUST-2708,49,5,1188.47,4,5,5,455,Champions
CUST-2709,50,3,613.48,4,4,5,445,Champions
CUST-2710,112,4,230.11,3,5,3,353,Loyal Customers
CUST-2711,80,3,377.53999999999996,3,4,4,344,Loyal Customers
CUST-2712,55,3,404.71000000000004,4,4,4,444,Champions
CUST-2713,167,3,106.16999999999999,2,4,1,241,At Risk
CUST-2714,14,5,416.66,5,5,4,554,Champions
CUST-2715,153,3,354.4,2,4,3,243,At Risk
CUST-2716,13,2,181.51999999999998,5,2,2,522,Potential Loyalists
CUST-2717,98,6,561.58,3,5,4,354,Loyal Customers
CUST-2718,299,2,117.17,1,2,2,122,Lost Customers
CUST-2719,320,1,41.35,1,1,1,111,Lost Customers
CUST-2720,232,1,71.58,1,1,1,111,Lost Customers
CUST-2721,104,4,827.22,3,5,5,355,Loyal Customers
CUST-2722,312,1,190.73,1,1,2,112,Lost Customers
CUST-2723,1,5,589.05,5,5,5,555,Champions
CUST-2724,142,5,530.4,2,5,4,254,At Risk
CUST-2725,7,4,972.11,5,5,5,555,Champions
CUST-2726,70,4,279.28,3,5,3,353,Loyal Customers
CUST-2727,40,2,984.05,4,2,5,425,Potential Loyalists
CUST-2728,123,4,571.42,2,5,4,254,At Risk
CUST-2729,17,5,749.87,5,5,5,555,Champions
CUST-2730,5,4,379.40999999999997,5,5,4,554,Champions
CUST-2731,28,2,159.56,5,2,2,522,Potential Loyalists
CUST-2732,4,4,404.52,5,5,4,554,Champions
CUST-2733,177,1,97.74,2,1,1,211,Lost Customers
CUST-2734,131,4,373.37,2,5,4,254,At Risk
CUST-2735,359,1,108.12,1,1,1,111,Lost Customers
CUST-2736,128,4,351.19,2,5,3,253,At Risk
CUST-2737,66,1,66.73,4,1,1,411,Potential Loyalists
CUST-2738,23,3,441.18,5,4,4,544,Champions
CUST-2739,40,5,706.84,4,5,5,455,Champions
CUST-2740,48,9,731.55,4,5,5,455,Champions
CUST-2741,85,1,154.64,3,1,2,312,New Customers
CUST-2742,27,5,533.38,5,5,4,554,Champions
CUST-2743,107,4,589.37,3,5,5,355,Loyal Customers
CUST-2744,137,4,305.59000000000003,2,5,3,253,At Risk
CUST-2745,26,4,868.5,5,5,5,555,Champions
CUST-2746,35,4,627.26,4,5,5,455,Champions
CUST-2747,34,4,194.57000000000002,4,5,2,452,Champions
CUST-2748,202,1,154.92,1,1,2,112,Lost Customers
CUST-2749,179,2,144.12,2,2,2,222,Lost Customers
CUST-2750,97,2,465.68,3,2,4,324,New Customers
CUST-2751,106,2,744.93,3,2,5,325,New Customers
CUST-2752,74,5,334.35,3,5,3,353,Loyal Customers
CUST-2753,155,2,512.22,2,2,4,224,Lost Customers
CUST-2754,197,1,20.71,1,1,1,111,Lost Customers
CUST-2755,256,1,37.06,1,1,1,111,Lost Customers
CUST-2756,173,2,348.23,2,2,3,223,Lost Customers
CUST-2757,19,5,349.83,5,5,3,553,Champions
CUST-2758,19,7,1289.99,5,5,5,555,Champions
CUST-2759,9,4,641.24,5,5,5,555,Champions
CUST-2760,74,5,383.28,3,5,4,354,Loyal Customers
CUST-2761,296,4,294.64,1,5,3,153,At Risk
CUST-2762,76,4,465.92,3,5,4,354,Loyal Customers
CUST-2763,327,2,84.41000000000001,1,2,1,121,Lost Customers
CUST-2764,101,2,89.55,3,2,1,321,New Customers
CUST-2765,15,7,774.39,5,5,5,555,Champions
CUST-2766,22,4,352.89,5,5,3,553,Champions
CUST-2767,206,3,851.8499999999999,1,4,5,145,At Risk
CUST-2768,33,3,685.8100000000001,4,4,5,445,Champions
CUST-2769,1,4,547.46,5,5,4,554,Champions
CUST-2770,162,6,945.64,2,5,5,255,At Risk
CUST-2771,112,1,120.76,3,1,2,312,New Customers
CUST-2772,52,2,371.74,4,2,4,424,Potential Loyalists
CUST-2773,6,2,294.84000000000003,5,2,3,523,Potential Loyalists
CUST-2774,35,1,94.88,4,1,1,411,Potential Loyalists
CUST-2775,13,3,172.09,5,4,2,542,Champions
CUST-2776,146,5,857.9200000000001,2,5,5,255,At Risk
CUST-2777,22,6,1471.55,5,5,5,555,Champions
CUST-2778,79,4,727.7800000000001,3,5,5,355,Loyal Customers
CUST-2779,128,3,635.6500000000001,2,4,5,245,At Risk
CUST-2780,47,2,191.38,4,2,2,422,Potential Loyalists
CUST-2781,51,5,276.21000000000004,4,5,3,453,Champions
CUST-2782,56,6,482.82,4,5,4,454,Champions
CUST-2784,80,5,434.48,3,5,4,354,Loyal Customers
CUST-2785,74,4,701.78,3,5,5,355,Loyal Customers
CUST-2786,30,4,459.01,5,5,4,554,Champions
CUST-2787,98,4,166.01999999999998,3,5,2,352,Loyal Customers
CUST-2788,115,4,396.22,3,5,4,354,Loyal Customers
CUST-2789,8,2,193.24,5,2,2,522,Potential Loyalists
CUST-2790,125,3,154.76,2,4,2,242,At Risk
CUST-2792,79,4,746.44,3,5,5,355,Loyal Customers
CUST-2793,9,1,91.69,5,1,1,511,Potential Loyalists
CUST-2794,99,3,233.17,3,4,3,343,Loyal Customers
CUST-2795,27,3,496.99,5,4,4,544,Champions
CUST-2796,10,6,608.09,5,5,5,555,Champions
CUST-2797,304,1,10.53,1,1,1,111,Lost Customers
CUST-2798,128,2,270.58,2,2,3,223,Lost Customers
CUST-2800,67,2,177.45,4,2,2,422,Potential Loyalists
CUST-2801,77,2,74.86000000000001,3,2,1,321,New Customers
CUST-2802,145,3,309.40999999999997,2,4,3,243,At Risk
CUST-2803,237,1,22.05,1,1,1,111,Lost Customers
CUST-2804,111,2,528.14,3,2,4,324,New Customers
CUST-2805,61,1,83.04,4,1,1,411,Potential Loyalists
CUST-2806,126,4,264.17,2,5,3,253,At Risk
CUST-2807,180,3,181.88,2,4,2,242,At Risk
CUST-2808,111,1,12.13,3,1,1,311,New Customers
CUST-2809,83,3,361.12,3,4,4,344,Loyal Customers
CUST-2810,112,3,301.45,3,4,3,343,Loyal Customers
CUST-2811,47,4,306.01,4,5,3,453,Champions
CUST-2812,319,1,92.38,1,1,1,111,Lost Customers
CUST-2813,324,1,239.6,1,1,3,113,Lost Customers
CUST-2814,144,3,605.96,2,4,5,245,At Risk
CUST-2815,143,3,318.42,2,4,3,243,At Risk
CUST-2816,16,6,578.87,5,5,5,555,Champions
CUST-2817,97,3,330.44,3,4,3,343,Loyal Customers
CUST-2818,16,4,836.72,5,5,5,555,Champions
CUST-2819,61,2,170.57,4,2,2,422,Potential Loyalists
CUST-2820,48,3,641.24,4,4,5,445,Champions
CUST-2821,28,6,380.78,5,5,4,554,Champions
CUST-2822,148,4,475.27,2,5,4,254,At Risk
CUST-2823,75,4,492.33000000000004,3,5,4,354,Loyal Customers
CUST-2824,40,5,1125.49,4,5,5,455,Champions
CUST-2825,270,1,147.6,1,1,2,112,Lost Customers
CUST-2826,34,2,234.76000000000002,4,2,3,423,Potential Loyalists
CUST-2827,208,2,150.19,1,2,2,122,Lost Customers
CUST-2828,45,6,781.15,4,5,5,455,Champions
CUST-2829,96,6,986.5899999999999,3,5,5,355,Loyal Customers
CUST-2830,34,2,461.38,4,2,4,424,Potential Loyalists
CUST-2831,10,4,535.38,5,5,4,554,Champions
CUST-2832,12,4,410.75,5,5,4,554,Champions
CUST-2833,149,1,66.36,2,1,1,211,Lost Customers
CUST-2834,123,2,263.2,2,2,3,223,Lost Customers
CUST-2835,221,3,489.40999999999997,1,4,4,144,At Risk
CUST-2836,35,5,646.3199999999999,4,5,5,455,Champions
CUST-2837,27,4,554.84,5,5,4,554,Champions
CUST-2838,93,4,787.22,3,5,5,355,Loyal Customers
CUST-2839,50,3,302.10999999999996,4,4,3,443,Champions
CUST-2840,102,3,185.57,3,4,2,342,Loyal Customers
CUST-2841,120,3,212.08999999999997,2,4,2,242,At Risk
CUST-2842,82,3,607.61,3,4,5,345,Loyal Customers
CUST-2843,87,2,244.64000000000001,3,2,3,323,New Customers
CUST-2844,98,3,131.88000000000002,3,4,2,342,Loyal Customers
CUST-2845,217,3,171.29,1,4,2,142,At Risk
CUST-2847,174,1,118.29,2,1,2,212,Lost Customers
CUST-2848,79,3,369.53,3,4,4,344,Loyal Customers
CUST-2849,22,3,1002.41,5,4,5,545,Champions
CUST-2850,148,1,179.6,2,1,2,212,Lost Customers
CUST-2851,173,3,831.27,2,4,5,245,At Risk
CUST-2852,169,4,367.53,2,5,4,254,At Risk
CUST-2853,330,1,33.2,1,1,1,111,Lost Customers
CUST-2854,31,5,766.55,4,5,5,455,Champions
CUST-2855,259,1,257.19,1,1,3,113,Lost Customers
CUST-2856,34,8,787.07,4,5,5,455,Champions
CUST-2857,80,6,683.63,3,5,5,355,Loyal Customers
CUST-2858,278,1,26.79,1,1,1,111,Lost Customers
CUST-2859,23,4,922.6400000000001,5,5,5,555,Champions
CUST-2860,38,6,656.0,4,5,5,455,Champions
CUST-2861,8,5,642.93,5,5,5,555,Champions
CUST-2862,75,2,455.65999999999997,3,2,4,324,New Customers
CUST-2863,87,2,174.38,3,2,2,322,New Customers
CUST-2864,235,1,39.92,1,1,1,111,Lost Customers
CUST-2865,78,2,330.42,3,2,3,323,New Customers
CUST-2866,111,5,322.67,3,5,3,353,Loyal Customers
CUST-2867,178,3,537.84,2,4,4,244,At Risk
CUST-2868,26,5,691.97,5,5,5,555,Champions
CUST-2869,39,4,494.23,4,5,4,454,Champions
CUST-2870,38,4,203.1,4,5,2,452,Champions
CUST-2871,21,2,121.33000000000001,5,2,2,522,Potential Loyalists
CUST-2872,107,1,29.89,3,1,1,311,New Customers
CUST-2873,3,2,386.25,5,2,4,524,Potential Loyalists
CUST-2874,176,4,411.58000000000004,2,5,4,254,At Risk
CUST-2875,4,4,747.7,5,5,5,555,Champions
CUST-2876,10,4,309.87,5,5,3,553,Champions
CUST-2877,4,3,212.42000000000002,5,4,2,542,Champions
CUST-2878,16,3,405.69,5,4,4,544,Champions
CUST-2879,61,4,670.5,4,5,5,455,Champions
CUST-2880,134,1,420.3,2,1,4,214,Lost Customers
CUST-2881,9,2,165.9,5,2,2,522,Potential Loyalists
CUST-2882,120,5,814.6500000000001,2,5,5,255,At Risk
CUST-2884,118,2,200.2,3,2,2,322,New Customers
CUST-2885,30,5,909.67,5,5,5,555,Champions
CUST-2886,21,6,785.3199999999999,5,5,5,555,Champions
CUST-2887,38,6,801.22,4,5,5,455,Champions
CUST-2889,72,5,674.04,3,5,5,355,Loyal Customers
CUST-2890,129,1,108.59,2,1,1,211,Lost Customers
CUST-2891,133,3,520.07,2,4,4,244,At Risk
CUST-2892,52,6,810.56,4,5,5,455,Champions
CUST-2893,130,2,233.72,2,2,3,223,Lost Customers
CUST-2894,69,2,258.52,4,2,3,423,Potential Loyalists
CUST-2895,138,4,498.83000000000004,2,5,4,254,At Risk
CUST-2896,32,5,406.64,4,5,4,454,Champions
CUST-2897,31,6,559.65,4,5,4,454,Champions
CUST-2899,219,1,27.88,1,1,1,111,Lost Customers
CUST-2900,217,5,493.83000000000004,1,5,4,154,At Risk
CUST-2901,11,5,574.6600000000001,5,5,5,555,Champions
CUST-2902,54,4,967.75,4,5,5,455,Champions
CUST-2903,15,3,385.42,5,4,4,544,Champions
CUST-2904,4,4,626.58,5,5,5,555,Champions
CUST-2905,167,1,25.04,2,1,1,211,Lost Customers
CUST-2906,138,1,74.58,2,1,1,211,Lost Customers
CUST-2907,11,3,464.74,5,4,4,544,Champions
CUST-2908,72,4,453.28999999999996,3,5,4,354,Loyal Customers
CUST-2909,92,3,362.7,3,4,4,344,Loyal Customers
CUST-2910,47,8,1223.21,4,5,5,455,Champions
CUST-2911,90,2,186.82,3,2,2,322,New Customers
CUST-2912,22,8,1165.76,5,5,5,555,Champions
CUST-2913,191,4,1247.8500000000001,2,5,5,255,At Risk
CUST-2914,12,5,500.82,5,5,4,554,Champions
CUST-2915,14,5,509.28999999999996,5,5,4,554,Champions
CUST-2916,58,3,186.18,4,4,2,442,Champions
CUST-2917,56,1,20.73,4,1,1,411,Potential Loyalists
CUST-2918,6,3,360.07000000000005,5,4,4,544,Champions
CUST-2919,203,2,150.56,1,2,2,122,Lost Customers
CUST-2920,48,3,696.81,4,4,5,445,Champions
CUST-2921,115,3,873.48,3,4,5,345,Loyal Customers
CUST-2922,41,3,199.55,4,4,2,442,Champions
