invoice_id,customer_id,transaction_date,product,category,quantity,unit_price,total_price,country
INV-19914,CUST-4249,2023-11-03,T-Shirt,Clothing,3,26.43,79.29,Netherlands
INV-19919,CUST-2552,2023-11-03,Sweater,Clothing,1,44.82,44.82,Canada
INV-16906,CUST-2434,2023-11-03,Cushion,Home & Garden,4,65.15,260.6,United States
INV-18373,CUST-3988,2023-11-03,Biography,Books,1,47.64,47.64,Italy
INV-11085,CUST-1352,2023-11-03,Textbook,Books,1,45.86,45.86,Sweden
INV-14032,CUST-4727,2023-11-04,Running Shoes,Sports,2,82.72,165.44,Germany
INV-16574,CUST-1511,2023-11-04,USB Cable,Electronics,2,135.72,271.44,Italy
INV-16572,CUST-4603,2023-11-04,Tennis Racket,Sports,3,65.41,196.23,Netherlands
INV-15262,CUST-4142,2023-11-04,Football,Sports,1,82.87,82.87,France
INV-19023,CUST-2096,2023-11-04,Cookbook,Books,3,17.01,51.03,Australia
INV-13204,CUST-3641,2023-11-04,Shoes,Clothing,1,97.56,97.56,United States
INV-12749,CUST-1800,2023-11-04,T-Shirt,Clothing,3,20.65,61.95,Spain
INV-18921,CUST-3966,2023-11-04,Tennis Racket,Sports,2,95.21,190.42,United Kingdom
INV-14455,CUST-2625,2023-11-04,Keyboard,Electronics,2,40.05,80.1,United Kingdom
INV-13980,CUST-4993,2023-11-04,USB Cable,Electronics,1,145.88,145.88,Netherlands
INV-18238,CUST-3188,2023-11-04,Headphones,Electronics,3,122.92,368.76,United States
INV-15458,CUST-1881,2023-11-04,Jeans,Clothing,1,31.5,31.5,Australia
INV-12571,CUST-3716,2023-11-04,Running Shoes,Sports,3,18.02,54.06,Canada
INV-14314,CUST-1765,2023-11-04,Football,Sports,1,53.3,53.3,United Kingdom
INV-17003,CUST-1388,2023-11-04,Fiction Novel,Books,1,37.68,37.68,United Kingdom
INV-17418,CUST-3139,2023-11-04,T-Shirt,Clothing,5,29.49,147.45,United Kingdom
INV-13301,CUST-2916,2023-11-04,Biography,Books,1,42.99,42.99,Sweden
INV-12943,CUST-3746,2023-11-04,Textbook,Books,1,42.69,42.69,Germany
INV-14655,CUST-3574,2023-11-04,Webcam,Electronics,1,58.52,58.52,Australia
INV-17768,CUST-2492,2023-11-04,Yoga Mat,Sports,2,144.91,289.82,Spain
INV-11352,CUST-3836,2023-11-04,T-Shirt,Clothing,2,54.16,108.32,Italy
INV-11689,CUST-2300,2023-11-04,USB Cable,Electronics,3,121.72,365.16,Netherlands
INV-14889,CUST-1609,2023-11-04,Picture Frame,Home & Garden,3,61.29,183.87,France
INV-14486,CUST-2434,2023-11-04,Candle,Home & Garden,3,17.41,52.23,United Kingdom
INV-15111,CUST-1252,2023-11-04,Jacket,Clothing,5,60.99,304.95,Sweden
INV-18344,CUST-2316,2023-11-04,Yoga Mat,Sports,1,63.35,63.35,United States
INV-18170,CUST-2604,2023-11-04,Travel Guide,Books,3,28.27,84.81,Italy
INV-13796,CUST-2811,2023-11-04,Travel Guide,Books,4,10.09,40.36,United Kingdom
INV-10533,CUST-1896,2023-11-05,Plant Pot,Home & Garden,1,44.33,44.33,France
INV-15742,CUST-3922,2023-11-05,Jacket,Clothing,1,48.75,48.75,Netherlands
INV-11521,CUST-3261,2023-11-05,Jeans,Clothing,3,49.97,149.91,Germany
INV-15188,CUST-1890,2023-11-05,Jacket,Clothing,4,119.47,477.88,Australia
INV-12274,CUST-3164,2023-11-05,Fiction Novel,Books,1,44.85,44.85,France
INV-15961,CUST-1663,2023-11-05,USB Cable,Electronics,3,110.49,331.47,Netherlands
INV-18733,CUST-3909,2023-11-05,Lamp,Home & Garden,1,55.58,55.58,Canada
INV-10223,CUST-1313,2023-11-05,Jeans,Clothing,1,30.28,30.28,Germany
INV-15524,CUST-1658,2023-11-05,Jeans,Clothing,1,31.75,31.75,France
INV-14025,CUST-1305,2023-11-05,Fiction Novel,Books,3,22.97,68.91,Netherlands
INV-16098,CUST-4751,2023-11-05,Travel Guide,Books,1,22.78,22.78,United States
INV-13517,CUST-2675,2023-11-05,Jeans,Clothing,1,67.03,67.03,Italy
INV-12596,CUST-2227,2023-11-05,Plant Pot,Home & Garden,3,59.83,179.49,Netherlands
INV-16270,CUST-4658,2023-11-05,Cookbook,Books,2,30.85,61.7,Australia
INV-15407,CUST-1021,2023-11-05,Fiction Novel,Books,2,41.88,83.76,United States
INV-13911,CUST-2474,2023-11-05,Phone Case,Electronics,1,28.54,28.54,United States
INV-12495,CUST-3918,2023-11-05,Self-Help Book,Books,1,45.8,45.8,France
INV-19884,CUST-2363,2023-11-05,Running Shoes,Sports,3,99.09,297.27,Netherlands
INV-11601,CUST-1408,2023-11-05,Fiction Novel,Books,1,38.97,38.97,United States
INV-11471,CUST-1251,2023-11-05,Textbook,Books,4,43.42,173.68,United States
INV-11467,CUST-3130,2023-11-05,Wireless Mouse,Electronics,3,43.49,130.47,Spain
INV-17992,CUST-3644,2023-11-05,Candle,Home & Garden,2,14.93,29.86,Germany
INV-18814,CUST-2263,2023-11-05,Travel Guide,Books,1,37.98,37.98,United Kingdom
INV-14491,CUST-1992,2023-11-05,T-Shirt,Clothing,1,51.4,51.4,United States
INV-11244,CUST-4495,2023-11-05,Shoes,Clothing,4,41.97,167.88,Australia
INV-19267,CUST-1758,2023-11-05,Yoga Mat,Sports,1,68.93,68.93,United Kingdom
INV-13749,CUST-1065,2023-11-05,Textbook,Books,1,21.14,21.14,Sweden
INV-13823,CUST-2081,2023-11-05,Lamp,Home & Garden,1,66.92,66.92,France
INV-13642,CUST-1513,2023-11-06,Running Shoes,Sports,2,103.04,206.08,Australia
INV-12821,CUST-2500,2023-11-06,Phone Case,Electronics,1,94.88,94.88,United States
INV-15072,CUST-4092,2023-11-06,Phone Case,Electronics,1,30.77,30.77,Sweden
INV-16655,CUST-2562,2023-11-06,Picture Frame,Home & Garden,2,37.51,75.02,Spain
INV-12019,CUST-4305,2023-11-06,Keyboard,Electronics,2,72.37,144.74,United Kingdom
INV-16675,CUST-2573,2023-11-06,Webcam,Electronics,1,27.04,27.04,Sweden
INV-13263,CUST-3961,2023-11-06,T-Shirt,Clothing,2,79.33,158.66,Germany
INV-10947,CUST-3353,2023-11-06,Self-Help Book,Books,1,43.83,43.83,Australia
INV-16965,CUST-4086,2023-11-06,Coffee Mug,Home & Garden,2,74.43,148.86,Sweden
INV-14202,CUST-2782,2023-11-06,T-Shirt,Clothing,4,47.95,191.8,Germany
INV-11635,CUST-4447,2023-11-06,USB Cable,Electronics,3,67.96,203.88,Netherlands
INV-13737,CUST-2197,2023-11-06,Webcam,Electronics,1,130.92,130.92,Canada
INV-13813,CUST-4176,2023-11-06,Jeans,Clothing,1,62.79,62.79,Italy
INV-14718,CUST-2917,2023-11-06,Shoes,Clothing,1,20.73,20.73,United States
INV-12325,CUST-3892,2023-11-06,Jacket,Clothing,2,101.76,203.52,Italy
INV-19120,CUST-3081,2023-11-06,Keyboard,Electronics,1,83.22,83.22,Netherlands
INV-19405,CUST-1664,2023-11-06,Travel Guide,Books,1,25.03,25.03,Australia
INV-10641,CUST-4945,2023-11-06,Fiction Novel,Books,1,32.29,32.29,United Kingdom
INV-16136,CUST-2831,2023-11-06,Travel Guide,Books,1,48.68,48.68,Canada
INV-11965,CUST-4449,2023-11-06,Candle,Home & Garden,1,68.71,68.71,United Kingdom
INV-15995,CUST-2781,2023-11-06,Self-Help Book,Books,1,20.43,20.43,Canada
INV-17234,CUST-1962,2023-11-06,Shoes,Clothing,1,32.66,32.66,Australia
INV-17481,CUST-2099,2023-11-06,Textbook,Books,1,39.05,39.05,Netherlands
INV-13920,CUST-3420,2023-11-06,Plant Pot,Home & Garden,1,24.87,24.87,United Kingdom
INV-13503,CUST-2282,2023-11-06,Tennis Racket,Sports,1,20.77,20.77,Italy
INV-11252,CUST-2371,2023-11-06,Headphones,Electronics,1,51.11,51.11,Netherlands
INV-10882,CUST-2920,2023-11-06,Coffee Mug,Home & Garden,1,58.17,58.17,Netherlands
INV-13646,CUST-2581,2023-11-06,Sweater,Clothing,3,20.6,61.8,Netherlands
INV-19790,CUST-2678,2023-11-06,Jacket,Clothing,3,107.63,322.89,United Kingdom
INV-10978,CUST-1715,2023-11-06,Dumbbell Set,Sports,1,65.92,65.92,United Kingdom
INV-14519,CUST-1471,2023-11-06,Jeans,Clothing,2,100.6,201.2,Netherlands
INV-18402,CUST-1197,2023-11-07,Phone Case,Electronics,1,65.39,65.39,United Kingdom
INV-12482,CUST-1420,2023-11-07,Coffee Mug,Home & Garden,2,44.93,89.86,Italy
INV-10346,CUST-1765,2023-11-07,Jeans,Clothing,1,115.74,115.74,Italy
INV-12504,CUST-3365,2023-11-07,Running Shoes,Sports,4,192.99,771.96,Australia
INV-16989,CUST-4696,2023-11-07,Running Shoes,Sports,3,67.33,201.99,Netherlands
INV-12449,CUST-2712,2023-11-07,Hat,Clothing,1,92.65,92.65,Italy
INV-19502,CUST-1501,2023-11-07,USB Cable,Electronics,5,25.65,128.25,Australia
INV-14262,CUST-4757,2023-11-07,Fiction Novel,Books,2,44.07,88.14,Canada
INV-10121,CUST-2220,2023-11-07,Coffee Mug,Home & Garden,1,79.57,79.57,Spain
INV-12048,CUST-4886,2023-11-07,Cookbook,Books,2,25.01,50.02,Spain
INV-18361,CUST-2746,2023-11-07,Cookbook,Books,2,28.53,57.06,Italy
INV-17250,CUST-3151,2023-11-07,Picture Frame,Home & Garden,4,20.7,82.8,Italy
INV-14996,CUST-1283,2023-11-07,Biography,Books,2,48.78,97.56,United Kingdom
INV-11519,CUST-2102,2023-11-07,Running Shoes,Sports,2,143.59,287.18,Australia
INV-12912,CUST-2648,2023-11-07,Plant Pot,Home & Garden,3,79.98,239.94,France
INV-11247,CUST-3015,2023-11-07,Phone Case,Electronics,1,80.19,80.19,Germany
INV-10551,CUST-4644,2023-11-07,Textbook,Books,4,11.24,44.96,Germany
INV-12726,CUST-4367,2023-11-07,Phone Case,Electronics,2,65.03,130.06,United States
INV-19189,CUST-1633,2023-11-07,Biography,Books,1,11.38,11.38,United Kingdom
INV-12699,CUST-4996,2023-11-07,Textbook,Books,1,45.14,45.14,United States
INV-18305,CUST-2175,2023-11-07,Shoes,Clothing,1,46.37,46.37,United States
INV-14885,CUST-2151,2023-11-07,Keyboard,Electronics,1,20.61,20.61,Australia
INV-17719,CUST-2172,2023-11-07,Webcam,Electronics,1,87.33,87.33,Australia
INV-16908,CUST-3480,2023-11-07,Jacket,Clothing,1,59.82,59.82,France
INV-18682,CUST-1954,2023-11-07,Webcam,Electronics,2,125.43,250.86,France
INV-15883,CUST-3199,2023-11-07,Self-Help Book,Books,1,36.25,36.25,France
INV-13643,CUST-1106,2023-11-07,Shoes,Clothing,2,63.12,126.24,Italy
INV-10166,CUST-2526,2023-11-07,Biography,Books,3,10.32,30.96,United States
INV-13756,CUST-3339,2023-11-08,Cushion,Home & Garden,1,16.1,16.1,Netherlands
INV-11647,CUST-3668,2023-11-08,Hat,Clothing,4,36.1,144.4,Netherlands
INV-13861,CUST-3858,2023-11-08,Tennis Racket,Sports,1,17.3,17.3,Germany
INV-14144,CUST-1436,2023-11-08,Candle,Home & Garden,1,19.57,19.57,United Kingdom
INV-17577,CUST-3823,2023-11-08,Yoga Mat,Sports,1,57.25,57.25,Sweden
INV-12088,CUST-2088,2023-11-08,Jeans,Clothing,1,88.96,88.96,United States
INV-10205,CUST-2902,2023-11-08,Tennis Racket,Sports,2,128.51,257.02,United States
INV-16074,CUST-4240,2023-11-08,Jeans,Clothing,3,71.55,214.65,Sweden
INV-12381,CUST-2049,2023-11-08,Dumbbell Set,Sports,1,109.51,109.51,France
INV-17753,CUST-1199,2023-11-08,Sweater,Clothing,1,60.0,60.0,Netherlands
INV-11851,CUST-4090,2023-11-08,Coffee Mug,Home & Garden,1,47.91,47.91,United States
INV-14014,CUST-4695,2023-11-08,Football,Sports,1,186.99,186.99,Canada
INV-15000,CUST-1977,2023-11-08,Jacket,Clothing,1,46.18,46.18,Spain
INV-14346,CUST-1002,2023-11-08,Football,Sports,3,126.41,379.23,Netherlands
INV-14951,CUST-1218,2023-11-08,Running Shoes,Sports,4,15.69,62.76,France
INV-18387,CUST-3569,2023-11-08,Sweater,Clothing,2,70.02,140.04,Sweden
INV-12566,CUST-2171,2023-11-08,Webcam,Electronics,1,126.99,126.99,Italy
INV-12987,CUST-2421,2023-11-08,Coffee Mug,Home & Garden,2,17.59,35.18,Sweden
INV-14901,CUST-3247,2023-11-08,Dumbbell Set,Sports,1,34.1,34.1,Canada
INV-10886,CUST-2505,2023-11-08,Picture Frame,Home & Garden,1,72.13,72.13,United States
INV-14978,CUST-1799,2023-11-08,Water Bottle,Sports,3,161.34,484.02,Italy
INV-19398,CUST-4598,2023-11-08,Keyboard,Electronics,1,98.3,98.3,United States
INV-10438,CUST-2607,2023-11-09,Travel Guide,Books,1,48.64,48.64,Spain
INV-19727,CUST-2470,2023-11-09,Football,Sports,1,121.87,121.87,France
INV-17156,CUST-2487,2023-11-09,Running Shoes,Sports,1,15.75,15.75,United States
INV-16341,CUST-1201,2023-11-09,Dumbbell Set,Sports,1,77.21,77.21,Italy
INV-10630,CUST-2555,2023-11-09,Running Shoes,Sports,2,163.42,326.84,Germany
INV-15576,CUST-2631,2023-11-09,Football,Sports,2,16.03,32.06,Netherlands
INV-13292,CUST-2249,2023-11-09,Webcam,Electronics,1,130.55,130.55,Italy
INV-15791,CUST-2830,2023-11-09,Headphones,Electronics,2,88.67,177.34,Spain
INV-17915,CUST-1877,2023-11-09,Headphones,Electronics,2,84.87,169.74,United States
INV-17515,CUST-4588,2023-11-09,Fiction Novel,Books,5,38.14,190.7,France
INV-14494,CUST-3479,2023-11-09,Hat,Clothing,2,47.76,95.52,Netherlands
INV-19298,CUST-2172,2023-11-09,Fiction Novel,Books,1,28.59,28.59,Australia
INV-17193,CUST-1731,2023-11-09,Lamp,Home & Garden,1,65.18,65.18,Germany
INV-11829,CUST-3879,2023-11-09,USB Cable,Electronics,3,81.63,244.89,Sweden
INV-12295,CUST-4821,2023-11-09,Hat,Clothing,4,33.06,132.24,Australia
INV-18680,CUST-2495,2023-11-09,Wireless Mouse,Electronics,3,72.23,216.69,Germany
INV-17342,CUST-2013,2023-11-09,Jacket,Clothing,2,56.16,112.32,France
INV-15676,CUST-3320,2023-11-09,Running Shoes,Sports,3,97.07,291.21,Canada
INV-19709,CUST-1918,2023-11-09,Self-Help Book,Books,1,27.39,27.39,Italy
INV-12537,CUST-4295,2023-11-09,Jacket,Clothing,1,63.01,63.01,France
INV-11266,CUST-4770,2023-11-09,Candle,Home & Garden,1,10.55,10.55,Netherlands
INV-18363,CUST-1713,2023-11-09,Self-Help Book,Books,3,27.18,81.54,Sweden
INV-13069,CUST-1729,2023-11-09,Wireless Mouse,Electronics,1,30.68,30.68,United States
INV-13780,CUST-2714,2023-11-09,Football,Sports,1,18.57,18.57,Sweden
INV-16731,CUST-4664,2023-11-09,Webcam,Electronics,2,110.07,220.14,Germany
INV-17691,CUST-4874,2023-11-09,Keyboard,Electronics,3,101.96,305.88,Sweden
INV-12477,CUST-1678,2023-11-09,USB Cable,Electronics,1,129.13,129.13,Italy
INV-13347,CUST-3433,2023-11-09,Running Shoes,Sports,3,43.38,130.14,Sweden
INV-18451,CUST-1939,2023-11-09,Biography,Books,3,25.16,75.48,Netherlands
INV-14681,CUST-2590,2023-11-09,Candle,Home & Garden,1,62.39,62.39,Netherlands
INV-18525,CUST-3624,2023-11-10,Phone Case,Electronics,3,34.83,104.49,Australia
INV-14796,CUST-2408,2023-11-10,Cushion,Home & Garden,4,25.86,103.44,Spain
INV-10972,CUST-1216,2023-11-10,Phone Case,Electronics,3,100.55,301.65,Canada
INV-18207,CUST-4396,2023-11-10,Keyboard,Electronics,1,105.5,105.5,Spain
INV-14060,CUST-2297,2023-11-10,Tennis Racket,Sports,1,159.72,159.72,Spain
INV-12214,CUST-2979,2023-11-10,Jeans,Clothing,1,21.24,21.24,United States
INV-16430,CUST-1336,2023-11-10,Candle,Home & Garden,1,35.76,35.76,Netherlands
INV-14176,CUST-2363,2023-11-10,Cushion,Home & Garden,1,76.03,76.03,United Kingdom
INV-19329,CUST-4886,2023-11-10,Travel Guide,Books,1,42.39,42.39,Germany
INV-18747,CUST-2959,2023-11-10,Textbook,Books,2,33.5,67.0,Spain
INV-12640,CUST-1486,2023-11-10,Running Shoes,Sports,1,180.22,180.22,France
INV-18748,CUST-4136,2023-11-10,Water Bottle,Sports,3,136.74,410.22,France
INV-18236,CUST-2028,2023-11-10,Yoga Mat,Sports,2,159.67,319.34,Australia
INV-13667,CUST-2674,2023-11-10,Candle,Home & Garden,3,14.26,42.78,Sweden
INV-13354,CUST-1255,2023-11-10,Jacket,Clothing,2,104.25,208.5,Sweden
INV-12951,CUST-2758,2023-11-10,Lamp,Home & Garden,2,36.34,72.68,Canada
INV-18323,CUST-2966,2023-11-10,Travel Guide,Books,2,17.51,35.02,Canada
INV-12608,CUST-2365,2023-11-10,Jacket,Clothing,1,74.76,74.76,France
INV-18110,CUST-1390,2023-11-10,Tennis Racket,Sports,1,97.41,97.41,United States
INV-14030,CUST-1653,2023-11-10,Coffee Mug,Home & Garden,1,14.65,14.65,Germany
INV-16603,CUST-4029,2023-11-10,Plant Pot,Home & Garden,1,73.4,73.4,France
INV-16600,CUST-1803,2023-11-10,T-Shirt,Clothing,1,63.34,63.34,Spain
INV-15242,CUST-2167,2023-11-10,Candle,Home & Garden,1,77.25,77.25,Australia
INV-15282,CUST-2552,2023-11-10,Fiction Novel,Books,3,48.16,144.48,Sweden
INV-10081,CUST-4338,2023-11-10,Tennis Racket,Sports,4,125.16,500.64,Italy
INV-11830,CUST-4806,2023-11-10,Keyboard,Electronics,4,147.44,589.76,Sweden
INV-12460,CUST-4647,2023-11-10,Biography,Books,1,20.56,20.56,France
INV-11770,CUST-1503,2023-11-10,Candle,Home & Garden,2,23.34,46.68,Australia
INV-17028,CUST-2951,2023-11-10,Wireless Mouse,Electronics,1,67.41,67.41,Spain
INV-19118,CUST-2892,2023-11-10,Self-Help Book,Books,1,46.66,46.66,Italy
INV-18563,CUST-1885,2023-11-10,Shoes,Clothing,4,26.18,104.72,Canada
INV-14335,CUST-2772,2023-11-10,Water Bottle,Sports,2,139.75,279.5,United States
INV-19886,CUST-2168,2023-11-10,T-Shirt,Clothing,1,42.7,42.7,United Kingdom
INV-13259,CUST-1248,2023-11-10,Sweater,Clothing,3,90.9,272.7,Canada
INV-13478,CUST-2042,2023-11-11,Headphones,Electronics,2,38.45,76.9,Canada
INV-19848,CUST-1413,2023-11-11,Shoes,Clothing,1,78.71,78.71,Germany
INV-14559,CUST-4693,2023-11-11,Self-Help Book,Books,2,31.53,63.06,Netherlands
INV-16168,CUST-3348,2023-11-11,Cookbook,Books,1,41.19,41.19,United States
INV-10228,CUST-3433,2023-11-11,Candle,Home & Garden,3,15.37,46.11,United Kingdom
INV-18985,CUST-4173,2023-11-11,Phone Case,Electronics,1,46.38,46.38,Italy
INV-14304,CUST-3922,2023-11-11,Jeans,Clothing,1,48.76,48.76,United States
INV-16266,CUST-2164,2023-11-11,Running Shoes,Sports,1,84.4,84.4,Germany
INV-12155,CUST-2368,2023-11-11,Biography,Books,2,15.13,30.26,Australia
INV-17232,CUST-3080,2023-11-11,Tennis Racket,Sports,1,96.82,96.82,Germany
INV-11785,CUST-4714,2023-11-11,Yoga Mat,Sports,1,192.14,192.14,Germany
INV-17758,CUST-3794,2023-11-11,Hat,Clothing,1,24.21,24.21,Netherlands
INV-10522,CUST-3536,2023-11-11,Sweater,Clothing,3,47.99,143.97,United States
INV-19630,CUST-2560,2023-11-11,Cushion,Home & Garden,1,73.45,73.45,United States
INV-18067,CUST-3069,2023-11-11,T-Shirt,Clothing,1,41.55,41.55,Sweden
INV-13048,CUST-1297,2023-11-11,Yoga Mat,Sports,5,102.41,512.05,Italy
INV-12973,CUST-1552,2023-11-11,Candle,Home & Garden,1,66.25,66.25,United Kingdom
INV-12629,CUST-2176,2023-11-11,Candle,Home & Garden,3,66.68,200.04,Netherlands
INV-17440,CUST-1148,2023-11-11,Cushion,Home & Garden,1,12.21,12.21,Italy
INV-10761,CUST-1027,2023-11-11,Wireless Mouse,Electronics,2,139.23,278.46,Italy
INV-10272,CUST-2781,2023-11-11,Biography,Books,2,27.89,55.78,Australia
INV-14950,CUST-4772,2023-11-11,Jacket,Clothing,2,46.55,93.1,Sweden
INV-14246,CUST-1902,2023-11-11,Shoes,Clothing,2,114.47,228.94,United States
INV-12794,CUST-1130,2023-11-11,Headphones,Electronics,1,76.02,76.02,United Kingdom
INV-15206,CUST-1558,2023-11-11,Self-Help Book,Books,4,33.36,133.44,Australia
INV-10604,CUST-1888,2023-11-11,Jacket,Clothing,3,98.52,295.56,Germany
INV-14511,CUST-2094,2023-11-12,Wireless Mouse,Electronics,1,101.81,101.81,Australia
INV-10104,CUST-4310,2023-11-12,Cookbook,Books,4,39.35,157.4,Canada
INV-18001,CUST-2294,2023-11-12,Coffee Mug,Home & Garden,2,68.17,136.34,Germany
INV-18646,CUST-2678,2023-11-12,Jacket,Clothing,1,28.19,28.19,Netherlands
INV-18293,CUST-1722,2023-11-12,Keyboard,Electronics,4,32.49,129.96,United States
INV-10071,CUST-3331,2023-11-12,Jacket,Clothing,1,86.49,86.49,Germany
INV-17369,CUST-1288,2023-11-12,Textbook,Books,1,43.96,43.96,Germany
INV-14854,CUST-2709,2023-11-12,Tennis Racket,Sports,3,132.91,398.73,Australia
INV-14658,CUST-3534,2023-11-12,Jacket,Clothing,3,64.38,193.14,United Kingdom
INV-18523,CUST-3430,2023-11-12,Sweater,Clothing,1,61.27,61.27,Sweden
INV-10916,CUST-1849,2023-11-12,Textbook,Books,2,41.87,83.74,France
INV-19967,CUST-2610,2023-11-12,Jeans,Clothing,1,29.53,29.53,France
INV-15030,CUST-2839,2023-11-12,Jeans,Clothing,1,20.27,20.27,United Kingdom
INV-18285,CUST-4096,2023-11-12,Headphones,Electronics,2,73.05,146.1,United Kingdom
INV-11550,CUST-2885,2023-11-12,Travel Guide,Books,1,43.93,43.93,United States
INV-15678,CUST-3880,2023-11-12,Picture Frame,Home & Garden,1,67.08,67.08,Sweden
INV-12610,CUST-4506,2023-11-12,Running Shoes,Sports,1,183.49,183.49,France
INV-13781,CUST-1696,2023-11-12,Fiction Novel,Books,2,49.76,99.52,United Kingdom
INV-12820,CUST-3167,2023-11-12,Wireless Mouse,Electronics,1,119.81,119.81,Spain
INV-10880,CUST-1546,2023-11-12,T-Shirt,Clothing,1,33.15,33.15,Sweden
INV-14610,CUST-4637,2023-11-12,Yoga Mat,Sports,1,139.27,139.27,United States
INV-19828,CUST-1290,2023-11-12,Lamp,Home & Garden,2,36.27,72.54,Canada
INV-10885,CUST-3006,2023-11-12,Jeans,Clothing,4,26.61,106.44,Italy
INV-19293,CUST-2026,2023-11-12,Biography,Books,5,43.21,216.05,United States
INV-18836,CUST-2227,2023-11-13,Self-Help Book,Books,2,27.34,54.68,Australia
INV-10800,CUST-2854,2023-11-13,T-Shirt,Clothing,1,38.24,38.24,Italy
INV-14026,CUST-2828,2023-11-13,Headphones,Electronics,3,101.25,303.75,Italy
INV-16282,CUST-3996,2023-11-13,Candle,Home & Garden,3,24.38,73.14,Netherlands
INV-17442,CUST-3582,2023-11-13,Water Bottle,Sports,3,54.09,162.27,Spain
INV-10295,CUST-2308,2023-11-13,Dumbbell Set,Sports,3,135.46,406.38,Spain
INV-14020,CUST-3471,2023-11-13,Keyboard,Electronics,1,32.14,32.14,Italy
INV-16247,CUST-2295,2023-11-13,USB Cable,Electronics,3,86.65,259.95,Spain
INV-11250,CUST-1928,2023-11-13,Yoga Mat,Sports,1,164.26,164.26,United Kingdom
INV-19666,CUST-2940,2023-11-13,Shoes,Clothing,3,65.28,195.84,Sweden
INV-17387,CUST-2416,2023-11-13,T-Shirt,Clothing,4,32.3,129.2,Australia
INV-16217,CUST-2081,2023-11-13,Picture Frame,Home & Garden,1,60.99,60.99,Sweden
INV-13462,CUST-1247,2023-11-13,Running Shoes,Sports,1,120.14,120.14,France
INV-16235,CUST-2238,2023-11-13,Coffee Mug,Home & Garden,2,69.53,139.06,Spain
INV-11820,CUST-4685,2023-11-13,Shoes,Clothing,2,102.76,205.52,Australia
INV-13412,CUST-1709,2023-11-13,Biography,Books,2,31.44,62.88,France
INV-18035,CUST-2483,2023-11-13,Webcam,Electronics,2,37.9,75.8,Spain
INV-14620,CUST-3328,2023-11-13,Biography,Books,1,47.11,47.11,Spain
INV-19978,CUST-3751,2023-11-13,Running Shoes,Sports,3,128.24,384.72,France
INV-15901,CUST-2271,2023-11-13,Hat,Clothing,4,86.61,346.44,United States
INV-12147,CUST-2699,2023-11-13,Water Bottle,Sports,2,175.27,350.54,Australia
INV-17152,CUST-3255,2023-11-13,Hat,Clothing,1,112.91,112.91,Italy
INV-18941,CUST-2197,2023-11-13,Yoga Mat,Sports,1,141.19,141.19,Sweden
INV-12679,CUST-2454,2023-11-13,Jacket,Clothing,2,80.21,160.42,Italy
INV-18555,CUST-4428,2023-11-13,Yoga Mat,Sports,1,76.3,76.3,Australia
INV-18898,CUST-2740,2023-11-13,Picture Frame,Home & Garden,2,30.2,60.4,France
INV-10787,CUST-1318,2023-11-13,Travel Guide,Books,1,40.6,40.6,Canada
INV-18297,CUST-3371,2023-11-13,Plant Pot,Home & Garden,2,75.34,150.68,Australia
INV-14300,CUST-2708,2023-11-13,Textbook,Books,5,36.49,182.45,United Kingdom
INV-12320,CUST-1144,2023-11-13,Wireless Mouse,Electronics,2,112.62,225.24,Australia
INV-12208,CUST-3849,2023-11-13,Dumbbell Set,Sports,2,155.0,310.0,Spain
INV-12685,CUST-3776,2023-11-13,Jeans,Clothing,1,87.3,87.3,Spain
INV-19386,CUST-4300,2023-11-14,Wireless Mouse,Electronics,2,128.95,257.9,Netherlands
INV-14135,CUST-2233,2023-11-14,Webcam,Electronics,5,138.66,693.3,United Kingdom
INV-19305,CUST-1356,2023-11-14,Sweater,Clothing,1,56.42,56.42,Canada
INV-19486,CUST-4942,2023-11-14,Self-Help Book,Books,2,35.54,71.08,United States
INV-15561,CUST-2920,2023-11-14,Running Shoes,Sports,3,196.47,589.41,Australia
INV-18676,CUST-3304,2023-11-14,Football,Sports,1,137.61,137.61,Spain
INV-11743,CUST-3103,2023-11-14,Jeans,Clothing,1,111.67,111.67,Italy
INV-17544,CUST-4994,2023-11-14,Plant Pot,Home & Garden,2,26.11,52.22,Spain
INV-15817,CUST-4695,2023-11-14,Webcam,Electronics,1,55.77,55.77,United States
INV-11431,CUST-1325,2023-11-14,Keyboard,Electronics,1,46.91,46.91,France
INV-13956,CUST-4514,2023-11-14,Cookbook,Books,2,45.34,90.68,United States
INV-15484,CUST-2265,2023-11-14,Wireless Mouse,Electronics,2,85.33,170.66,Netherlands
INV-19879,CUST-3076,2023-11-14,Picture Frame,Home & Garden,3,17.18,51.54,Germany
INV-17229,CUST-2969,2023-11-14,Cushion,Home & Garden,1,54.55,54.55,Canada
INV-18478,CUST-4322,2023-11-14,T-Shirt,Clothing,1,111.07,111.07,Italy
INV-19480,CUST-4043,2023-11-14,Plant Pot,Home & Garden,1,18.26,18.26,Germany
INV-16196,CUST-2244,2023-11-14,Running Shoes,Sports,1,47.31,47.31,Germany
INV-12332,CUST-2547,2023-11-14,T-Shirt,Clothing,1,26.16,26.16,United States
INV-11657,CUST-2318,2023-11-14,Travel Guide,Books,3,28.0,84.0,United States
INV-13256,CUST-2740,2023-11-14,T-Shirt,Clothing,2,105.33,210.66,Netherlands
INV-10665,CUST-4558,2023-11-14,Lamp,Home & Garden,2,13.77,27.54,France
